HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
900791,Parts and accessories for cinematographic camer,88129,Parts of apparatus of 881.2-
900792,Parts and accessories for cinematographic proje,88129,Parts of apparatus of 881.2-
900810,Slide projectors,88131,"Image projectors,photographic enlargers & reducers"
900820,"Microfilm, microfiche or other microform reader",88131,"Image projectors,photographic enlargers & reducers"
900830,"Image projectors, nes",88131,"Image projectors,photographic enlargers & reducers"
900840,"Photographic enlargers and reducers, other than",88131,"Image projectors,photographic enlargers & reducers"
900890,"Parts and access of image projectors,enlargers&",88131,"Image projectors,photographic enlargers & reducers"
900911,"Electrostatic photo-copying apparatus, direct p",75182,Photo-copying apparatus
900912,"Electrostatic photo-copying apparatus, indirect",75182,Photo-copying apparatus
900921,"Photo-copying apparatus, incorporating an optic",75182,Photo-copying apparatus
900922,"Contact type photo-copying apparatus,nes",75182,Photo-copying apparatus
900930,Thermo-copying apparatus,75182,Photo-copying apparatus
900990,Parts and accessories for photo-copying apparat,75919,Parts of and accessories suitable for 751.82
901010,Apparatus and equip for automatically developin,88139,App.& equip.of a kind used in photo-cinematogr.lab
901020,Apparatus and equipment for photographic (incl,88139,App.& equip.of a kind used in photo-cinematogr.lab
901030,Projection screens,88139,App.& equip.of a kind used in photo-cinematogr.lab
901090,Parts and accessories for apparatus and equipme,88139,App.& equip.of a kind used in photo-cinematogr.lab
901110,Stereoscopic microscopes,87104,Compound optical microscopes
901120,"Microscopes, for photomicrography, cinephotomic",87104,Compound optical microscopes
901180,"Microscopes, optical, nes",87104,Compound optical microscopes
901190,Parts and accessories for optical microscopes,87104,Compound optical microscopes
901210,Microscopes other than optical microscopes and,87103,Microscopes & diffraction apparatus
901290,Parts and accessories for microscopes other tha,87103,Microscopes & diffraction apparatus
901310,Telescopic sights for fitting to arms; periscop,87109,Optical appliances and instruments
901320,"Lasers, other than laser diodes",87109,Optical appliances and instruments
901380,"Optical devices, appliances and instruments, ne",87109,Optical appliances and instruments
901390,Parts and accessories of optical appliances and,87109,Optical appliances and instruments
901410,Direction finding compasses,87411,"Navigational instruments,non-electrical,compasses"
901420,Instruments&appl for aeronautical or space navi,87411,"Navigational instruments,non-electrical,compasses"
901480,Navigational instruments and appliances nes,87411,"Navigational instruments,non-electrical,compasses"
901490,Parts & access for direction finding compasses,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
901510,Rangefinders,87412,"Surveying,hydrographic,meteorological instruments"
901520,Theodolites and tacheometers,87412,"Surveying,hydrographic,meteorological instruments"
901530,Surveying levels,87412,"Surveying,hydrographic,meteorological instruments"
901540,Photogrammetrical surveying instruments and app,87412,"Surveying,hydrographic,meteorological instruments"
901580,"Surveying,hydrographic,oceanographic,meteorolog",87412,"Surveying,hydrographic,meteorological instruments"
901590,Parts and accessories for use with the apparatu,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
901600,Balances of a sensitivity of 5 cg or better wit,87451,Balances of a sensitivity of 5 cg or better
901710,"Drafting tables and machines, whether or not au",87421,"Drawing,marking-out,disc calculators and the like"
901720,"Drawing, marking-out or mathematical calculatin",87421,"Drawing,marking-out,disc calculators and the like"
901730,"Micrometers, callipers and gauges",87421,"Drawing,marking-out,disc calculators and the like"
901780,"Instruments for measuring length, for use in th",87421,"Drawing,marking-out,disc calculators and the like"
901790,Parts and accessories for use with the apparatu,87429,"Parts,n.e.s.& accessories for the instrum.of 87421"
901811,Electro-cardiographs,7741,Electro-medical apparatus
901819,"Electro-diagnostic apparatus, nes",7741,Electro-medical apparatus
901820,Ultra-violet or infra-red ray apparatus,7741,Electro-medical apparatus
901831,"Syringes, with or without needles",87202,"Medical,surgical,veterinary instruments"
901832,Tubular metal needles and needles for sutures,87202,"Medical,surgical,veterinary instruments"
901839,"Needles, catheters, cannulae and the like, nes",87202,"Medical,surgical,veterinary instruments"
901841,"Dental drill engines,whether or not combi on a",87201,Dental instruments and appliances
901849,"Instruments and appliances, used in dental scie",82121,"Medical,dental,surgical or veterinary furniture"
901850,"Ophthalmic instruments and appliances, nes",87202,"Medical,surgical,veterinary instruments"
901890,Instruments and appliances used in medical or v,87202,"Medical,surgical,veterinary instruments"
901910,Mechano-therapy appl; massage app; psychologica,87203,"Mechano-therapy appliances,massage app.etc."
901920,"Oxygen therapy, artificial respiration or oth t",87203,"Mechano-therapy appliances,massage app.etc."
902000,"Breathing appliances and gas masks,exc protecti",87203,"Mechano-therapy appliances,massage app.etc."
902111,Artificial joints,89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902119,"Orthopaedic or fracture appliances, nes",89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902121,Artificial teeth,89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902129,"Dental fittings, nes",89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902130,"Artificial parts of the body, nes",89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902140,"Hearing aids, excluding parts and accessories",89961,Hearing aids
902150,"Pacemakers for stimulating heart muscles, exclu",89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902190,"Orthopedic and oth appliances,worn,carried or i",89962,"Orthopaedic appl.,surgical belts,art. teeth,etc"
902211,Apparatus based on the use of X-rays for medica,7742,App.based on the use of x-rays or of radiations
902219,Apparatus based on the use of X-rays for other,7742,App.based on the use of x-rays or of radiations
902221,Apparatus based on the use of alpha beta or gam,7742,App.based on the use of x-rays or of radiations
902229,Apparatus based on the use of alpha beta or gam,7742,App.based on the use of x-rays or of radiations
902230,X-ray tubes,7742,App.based on the use of x-rays or of radiations
902290,Parts and accessories for app based on the use,7742,App.based on the use of x-rays or of radiations
902300,"Instruments, apparatus and models, designed for",87452,"Instruments,app.or models for demomstr. purposes"
902410,Machines and appliances for testing the mechani,87453,"Mach.& app.for testing hardness,strength of mat."
902480,Machines and appliances for testing the mechani,87453,"Mach.& app.for testing hardness,strength of mat."
902490,Parts and accessories of mach.and appl for test,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
902511,"Thermometers&pyrometers,not combined with other",87454,Hydrometers and similar instruments
902519,"Thermometers&pyrometers,not combined with other",87454,Hydrometers and similar instruments
902520,"Barometers, not combined with other instruments",87454,Hydrometers and similar instruments
902580,"Hydrometers, pyrometers, hygrometers and psychr",87454,Hydrometers and similar instruments
902590,Parts and accessories for use with the apparatu,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
902610,Instruments and apparatus for measure/checking,8743,"Instr.non electrical,for measuring,checking flow"
902620,Instruments and apparatus for measuring or chec,8743,"Instr.non electrical,for measuring,checking flow"
902680,Instruments & apparatus for measure/checking va,87489,Other electrical measuring instruments and app.
902690,Parts of inst and app for measure/checking vari,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
902710,Gas or smoke analysis apparatus,87483,Other electronic measuring instr.& apparatus
902720,Chromatographs and electrophoresis instruments,87483,Other electronic measuring instr.& apparatus
902730,"Spectrometers,spectrophotometers and spectrogra",87483,Other electronic measuring instr.& apparatus
902740,Exposure meters,87483,Other electronic measuring instr.& apparatus
902750,Instruments and apparatus using optical radiati,87483,Other electronic measuring instr.& apparatus
902780,Instruments and apparatus for physical or chemi,87483,Other electronic measuring instr.& apparatus
902790,Microtomes; parts & access of inst and app for,8744,Instr.& app.for physical or chemical analysis
902810,"Gas supply, production and calibrating meters",8731,"Gas,liquid,electricity meters"
902820,"Liquid supply, production and calibrating meter",8731,"Gas,liquid,electricity meters"
902830,"Electricity supply, production and calibrating",8731,"Gas,liquid,electricity meters"
902890,"Parts and accessories for gas, liquid or electr",8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
902910,"Revolution counters,production counters taximet",8732,"Revolution counters,taximeters and the like"
902920,Speed indicators and tachometers; stroboscopes,8732,"Revolution counters,taximeters and the like"
902990,"Parts and access of revolution counters, produc",8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
903010,Instruments and apparatus for measuring or dete,87482,Electronic instr.for measuring ionizing radiations
903020,Cathode-ray oscilloscopes and cathode-ray oscil,87483,Other electronic measuring instr.& apparatus
903031,Multimeters,87483,Other electronic measuring instr.& apparatus
903039,"Inst&app,for measuring or checking voltage,curr",87483,Other electronic measuring instr.& apparatus
903040,"Instruments and apparatus, specially designed f",87483,Other electronic measuring instr.& apparatus
903081,"Inst&app for measuring or checking elec qty,wit",87483,Other electronic measuring instr.& apparatus
903089,Instruments and apparatus for measuring or chec,87483,Other electronic measuring instr.& apparatus
903090,Parts & access for inst & app for meas or check,8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
903110,"Machines for balancing mechanical parts, nes",87421,"Drawing,marking-out,disc calculators and the like"
903120,Test benches for measuring or checking instrume,87421,"Drawing,marking-out,disc calculators and the like"
903130,"Profile projectors, nes",87421,"Drawing,marking-out,disc calculators and the like"
903140,"Optical instruments and appliances, nes",87421,"Drawing,marking-out,disc calculators and the like"
903180,"Measuring or checking instruments, appliances a",87421,"Drawing,marking-out,disc calculators and the like"
903190,Parts and accessories for measuring or checking,87429,"Parts,n.e.s.& accessories for the instrum.of 87421"
903210,Thermostats,8743,"Instr.non electrical,for measuring,checking flow"
903220,Manostats,8743,"Instr.non electrical,for measuring,checking flow"
903281,Hydraulic or pneumatic automatic regulating or,8743,"Instr.non electrical,for measuring,checking flow"
903289,Automatic regulating or controlling instruments,8743,"Instr.non electrical,for measuring,checking flow"
903290,Parts & access for automatic regulating or cont,8743,"Instr.non electrical,for measuring,checking flow"
903300,"Parts & access nes for machines, appliances, in",8749,"Parts,n.e.s.accessories for 873--,8743-,87454,8748"
